Heloísa Campos,7.8,8.1,8.8
Cauã da Rosa,7.7,7.8,8.8
Alícia Carvalho,7.8,5.7,6.9
Rebeca da Rocha,7.2,9.2,7.4
Melissa Fernandes,7.6,8.6,6.4
Davi Lucas Lima,6.1,5.2,5.0
Nina Cavalcanti,5.2,5.8,9.9
Maria Luiza Araújo,5.3,9.1,9.1
Rafaela Ramos,5.3,8.5,5.3
Luiza Porto,5.2,8.4,7.0
Lucca Rodrigues,6.1,7.2,9.7
Sofia Rezende,8.4,5.5,8.7
Lucca Oliveira,8.2,5.9,7.2
Luna Correia,6.4,6.9,8.5
Ana Carolina da Paz,7.5,6.1,6.2
Isabella Fernandes,8.0,8.8,7.1
Enrico Fernandes,5.6,8.5,8.8
Alexandre Dias,5.1,7.6,7.7
Davi Luiz da Costa,5.7,6.1,9.0
Clarice Melo,9.1,9.9,6.5
Breno Correia,8.6,6.0,8.5
Ana Lívia Pereira,7.7,7.6,5.1
Joaquim Pires,5.5,7.9,7.7
Carlos Eduardo da Costa,5.5,7.5,9.1
Emanuel Nogueira,5.8,9.0,7.6
Vitor Hugo Melo,8.2,9.3,9.7
Marcela Viana,5.8,5.8,8.1
Yasmin Moura,5.9,8.6,7.0
Enzo Castro,9.1,7.1,5.7
Erick Caldeira,8.1,5.9,7.4
Enzo Gabriel Nascimento,7.6,6.7,6.0
Fernanda Vieira,5.3,9.5,5.5
Maria da Rosa,9.9,5.7,8.0
Olivia Nascimento,8.4,6.1,6.4
Vitor da Mota,8.7,7.2,6.5
Bryan Aragão,9.5,5.2,5.6
Cauê da Conceição,6.8,9.6,7.6
Erick Farias,8.9,6.4,9.8
Nicolas Azevedo,7.8,5.8,7.2
Davi Luiz Barbosa,8.2,7.3,5.7
João Pedro Carvalho,6.0,5.5,9.6
Eduardo da Luz,8.2,7.6,6.9
Helena Viana,8.1,8.6,6.1
Samuel da Rocha,5.8,7.9,5.3
Luiz Fernando Sales,9.0,8.4,7.3
Noah das Neves,9.5,8.4,7.6
Bruna Cavalcanti,7.9,7.5,6.2
Emanuella Barros,8.9,5.6,6.4
Benício Silva,8.8,9.5,7.9
Paulo da Rosa,5.9,6.7,6.4
Davi Lucca Ferreira,7.1,6.1,5.0
Eduardo da Rosa,8.4,7.8,6.2
Lorenzo Campos,9.6,5.9,6.7
Melissa Pinto,9.3,5.7,5.8
Marcelo Freitas,6.6,8.0,7.8
Enrico Mendes,6.4,5.6,5.3
Lucas das Neves,8.1,5.3,9.6
João Felipe Ramos,7.7,7.2,5.6
Augusto Carvalho,7.0,6.1,8.3
Gustavo Rezende,8.7,9.2,9.1
Bruno Vieira,9.1,5.8,6.9
Henrique Fernandes,6.2,8.4,7.6
Augusto Cardoso,6.8,8.3,7.2
Alícia Cardoso,9.3,9.2,5.2
Diego Oliveira,6.3,5.8,8.5
Joana Fogaça,8.5,9.7,7.5
Alice Cavalcanti,6.9,8.1,7.1
Camila da Rosa,7.5,6.5,8.6
Arthur Peixoto,9.9,9.5,9.2
André da Paz,8.7,7.8,7.3
Pedro Henrique Gomes,6.6,9.7,8.6
Maria Fernanda da Cunha,6.1,6.1,5.3
Yasmin Moreira,5.2,9.0,8.3
Anthony Melo,6.5,5.9,7.8
Sophia Novaes,6.6,9.6,10.0
Maria Vitória Ribeiro,8.1,7.7,6.5
Paulo Araújo,5.9,6.1,8.8
Yasmin Viana,9.4,5.7,6.2
Ana Sophia Sales,5.1,5.0,5.6
Sophia Freitas,5.7,8.6,6.8
Pietra Barbosa,5.3,9.3,5.5
Ana Clara Silveira,8.3,5.8,6.1
Thomas Almeida,6.9,5.2,9.7
Marcelo da Mata,8.9,9.6,9.6
Lívia Fogaça,9.8,5.6,7.1
Isaac Vieira,9.0,7.0,8.6
Lucca Porto,8.4,8.9,8.5
Vitor Hugo da Rocha,8.2,7.4,5.1
Theo Cardoso,5.3,7.9,7.1
Isaac Correia,9.2,6.6,9.6
Miguel Lopes,8.6,9.6,5.3
Augusto da Costa,7.2,9.7,8.9
Pedro Nascimento,6.0,5.3,9.6
Kevin da Luz,8.6,8.2,7.3
Emanuella Correia,6.7,9.6,5.2
João Pedro Nogueira,6.4,7.9,7.2
Emanuelly Barbosa,5.5,8.2,8.0
Esther Cavalcanti,8.6,6.7,6.3
Maria Sophia Cardoso,7.2,6.0,8.7
Alexandre Cunha,9.7,9.0,7.5
Levi da Costa,6.3,5.8,8.6
Leonardo Carvalho,9.0,8.7,5.5
Agatha Silva,7.4,5.5,9.9
Clarice Gomes,6.9,5.4,8.9
Mirella Araújo,8.1,7.5,7.1
Isadora Farias,8.7,5.0,9.5
Rafael Novaes,8.2,5.9,7.3
Henrique da Conceição,8.2,7.9,8.1
Thiago Almeida,7.6,9.6,7.4
Isadora Melo,8.9,9.3,6.0
Ryan Lopes,8.9,5.9,9.9
Sophie Martins,9.3,6.7,5.2
Heitor Moreira,9.4,8.1,5.5
Lucas Freitas,6.5,5.6,8.3
Evelyn Fernandes,7.7,6.0,8.8
Pietro Azevedo,5.9,9.2,8.2
Luiz Felipe Novaes,9.4,7.4,7.9
Ana Julia Costela,6.9,7.5,9.2
Ryan Campos,8.5,6.8,9.6
Luiza Fernandes,9.0,5.6,8.2
Otávio Caldeira,8.6,9.8,7.8
Laura Moreira,6.7,5.3,5.8
Maysa Cardoso,7.4,8.2,7.7
Bruna Almeida,9.4,5.6,7.1
Nathan Peixoto,9.1,8.9,8.5
Levi Cavalcanti,5.9,9.7,6.0
Stephany Costela,7.4,9.5,7.8
Maria Luiza Cardoso,9.0,7.8,8.3
Maitê Ferreira,6.0,6.0,5.0
Eloah Cardoso,9.1,6.8,5.8
Isabella Souza,9.1,8.9,9.7
Mariane Lopes,7.1,6.2,8.3
Ana Vitória Moreira,6.5,7.2,9.6
Maria Clara da Costa,9.8,5.2,5.4
Felipe Teixeira,6.5,9.5,5.7
Erick Moreira,8.4,6.2,5.2
Danilo Freitas,8.9,6.1,8.1
Nicolas Ramos,7.4,9.2,8.3
Daniela Ramos,9.6,8.4,7.6
Vitor Martins,7.2,9.8,5.2
Lara Moraes,6.7,6.9,7.7
Lucca da Cruz,8.8,5.3,8.1
André da Conceição,9.6,6.8,8.0
Ana Julia Almeida,5.6,5.0,8.4
Maria Fernanda Alves,9.6,8.0,6.8
Carlos Eduardo Novaes,7.9,5.6,5.3
Murilo Correia,6.5,5.9,6.5
Lucas Gabriel Novaes,5.5,8.4,7.3
Maria Alice Pinto,9.0,6.1,6.1
Ana Beatriz Moraes,8.7,6.6,5.6
Júlia Viana,8.2,9.1,6.0
Letícia Barbosa,9.3,8.2,9.2
Isabella Carvalho,8.4,9.7,6.4
Gabriel Ribeiro,5.8,7.7,6.3
Carolina Caldeira,7.4,7.8,8.1
João Aragão,8.7,8.5,7.5
Larissa Mendes,7.1,5.9,6.8
João Gabriel Pinto,9.3,7.4,7.1
Maria Luiza da Rocha,8.5,9.8,9.7
Marcela Freitas,7.7,6.0,8.9
Stephany Porto,8.0,6.9,6.2
Sarah Moura,7.3,8.5,8.4
Thiago Cardoso,6.0,7.6,9.9
Ana Laura Nascimento,7.4,7.4,7.7
Pedro Henrique Cardoso,7.3,6.3,5.7
Melissa da Rocha,6.9,6.7,8.0
Ana Beatriz Barros,6.8,6.6,9.7
Ana Lívia Monteiro,8.5,8.0,6.8
Lorena Gonçalves,5.1,6.1,9.1
Carlos Eduardo Porto,5.6,8.6,6.9
Emanuella da Conceição,7.1,6.7,7.8
Beatriz Jesus,8.3,6.6,5.8
Juan Costela,8.6,8.8,5.0
Luiza da Conceição,7.5,8.7,6.7
Alexandre Araújo,5.0,7.9,6.1
Luigi Cunha,8.5,7.7,5.3
Mariana Campos,6.5,9.0,6.3
Thomas Oliveira,10.0,8.1,5.9
Manuela Ribeiro,8.5,5.7,7.9
Catarina Costa,5.6,9.6,6.7
Gustavo Duarte,8.2,5.5,8.6
Emilly Souza,6.8,8.1,6.9
João Vitor Nascimento,7.9,7.0,5.4
Carlos Eduardo Pinto,5.4,6.0,6.5
Luiz Fernando Mendes,7.4,9.4,6.9
Daniela Barros,6.5,7.4,9.5
Juliana Melo,5.6,9.7,6.6
Emanuella Rocha,8.3,6.0,9.6
Thiago Correia,6.8,10.0,9.6
Rebeca Lopes,7.9,6.3,6.2
Ana Sophia Viana,6.6,9.3,7.7
Cauê Porto,7.9,8.5,9.7
Brenda Moreira,6.9,8.8,6.8
Diogo Farias,9.8,7.3,6.1
Davi Luiz Viana,6.3,5.0,8.6
Laís Correia,6.4,7.6,9.8
Kaique Barros,9.6,5.2,8.2
Ryan Barbosa,5.6,7.1,8.6
Vinicius Rezende,8.2,7.3,5.7
Ana Porto,9.2,7.9,8.0
Stella Azevedo,9.1,7.3,8.3
Luiz Otávio Lopes,9.4,9.5,9.2
Enzo Duarte,8.8,5.4,9.1
Bárbara Gomes,6.9,8.7,6.4
Cecília da Paz,6.0,5.3,9.8
Isabelly Silva,8.5,8.4,8.3
Agatha da Luz,9.2,7.1,8.7
Calebe Almeida,8.6,5.7,9.7
Rebeca da Rocha,8.8,9.4,9.9
Thales Carvalho,7.0,9.7,6.4
Breno Rezende,5.3,9.7,9.3
Luana Cavalcanti,9.6,8.6,7.4
Gustavo Henrique Rodrigues,10.0,7.2,9.7
Juan da Paz,5.0,8.1,9.5
Kamilly Araújo,7.0,5.6,6.8
Sarah Rocha,8.4,7.1,5.6
Ryan Viana,8.1,6.3,7.4
João Lucas das Neves,5.7,7.6,5.2
Theo Caldeira,9.2,6.1,5.2
Mariana Cavalcanti,7.0,7.0,9.0
Matheus Fogaça,8.0,6.8,7.9
Isis Lima,8.2,8.3,5.1
Yago Peixoto,9.5,8.7,5.1
Letícia Correia,8.3,6.1,5.4
Letícia Costela,7.7,6.8,9.0
Cecília Duarte,9.6,6.3,6.0
Bianca Caldeira,5.1,7.2,5.1
Raul da Mata,6.2,8.8,5.3
Giovanna da Mota,7.5,9.2,8.7
João Pedro da Rocha,6.3,8.0,5.8
Pedro Nunes,5.4,5.4,9.5
Brenda da Rosa,9.3,9.8,6.6
Emanuel da Luz,9.4,9.6,8.4
Ana Laura da Cunha,8.2,8.7,9.3
Luiz Fernando Moraes,8.8,9.5,6.5
Maria Eduarda Castro,8.8,6.4,6.6
Maria Fernanda Castro,9.7,7.8,5.9
Catarina da Rocha,5.4,6.2,7.4
Stella Martins,5.7,6.5,7.2
Maria Cecília da Mata,5.5,6.3,8.3
Benjamin Gonçalves,6.6,6.0,7.8
Thales Carvalho,6.0,8.4,9.5
Yasmin das Neves,9.1,6.0,6.6
Carolina Peixoto,7.6,9.4,6.7
Natália da Cruz,6.3,9.6,5.2
Stephany Duarte,6.4,5.5,8.1
Enrico Lopes,8.8,9.3,5.6
Agatha da Mota,9.9,8.9,7.7
Vicente Monteiro,5.7,6.0,9.5
Lorenzo Moura,7.4,9.6,5.4
Yasmin da Mota,8.5,8.6,9.5
Ana Clara da Cunha,7.0,7.5,9.0
Samuel da Cruz,9.5,9.8,7.4
Alice Nogueira,6.3,9.1,8.2
Fernanda Freitas,9.7,9.5,6.1
Yasmin da Costa,7.4,5.1,9.8
Stephany Silveira,6.1,5.2,8.1
Igor da Mata,7.4,9.3,9.9
Thales da Mota,9.1,6.9,6.3
Pietra da Paz,9.1,5.1,7.4
Carolina Silveira,5.8,9.9,9.0
Anthony da Paz,7.0,6.5,5.8
Daniel Oliveira,9.1,7.5,8.5
Maria Sophia Santos,6.0,6.6,9.5
Benjamin das Neves,6.0,9.8,8.9
Beatriz Silveira,7.2,7.4,5.9
Pietra Campos,7.7,6.3,8.6
Alexandre da Cruz,6.8,7.2,7.9
Maria Fernanda Fernandes,8.2,9.7,7.8
Otávio da Luz,7.3,6.4,9.6
Lucas Gabriel Costa,8.5,5.6,6.2
Leandro Peixoto,7.2,5.3,5.2
Ana Silveira,5.3,5.7,6.3
Joana Pereira,9.1,7.3,6.6
João Felipe das Neves,8.5,9.1,8.7
Erick Caldeira,5.7,5.2,8.4
Fernanda Moraes,9.6,5.8,5.9
Luiz Felipe Silva,7.6,6.6,7.4
Emilly Sales,6.3,7.5,5.3
Sophie Caldeira,7.2,7.5,6.3
Gustavo Porto,5.7,8.8,6.1
Maria Sophia Barros,7.3,8.6,9.4
Júlia Barros,10.0,9.9,9.2
João Lucas da Cruz,7.3,8.0,7.9
Sophia Freitas,6.5,7.2,9.2
Noah Azevedo,5.4,10.0,9.2
Pietro Rodrigues,8.0,7.7,7.9
Sophia Costa,7.0,9.8,6.3
Maria Cecília Alves,9.0,6.7,5.5
Larissa Souza,8.8,7.7,6.6
Letícia Cardoso,5.6,6.8,8.8
Fernanda Castro,5.3,6.3,8.9
Miguel da Cruz,6.5,9.8,6.3
Sophie Lima,9.2,9.3,9.6
Bryan Moura,8.9,8.7,5.4
Joaquim Jesus,6.0,9.4,7.0
Marcos Vinicius Sales,7.9,8.8,6.4
Pedro Miguel Fernandes,9.7,9.5,8.4
Guilherme Freitas,9.3,7.2,7.4
Maria Julia Jesus,6.7,8.2,7.6
Carlos Eduardo Aragão,9.3,8.0,8.5
Evelyn Mendes,8.7,7.9,6.4
Marina Pinto,7.2,8.7,5.7
Carolina Cardoso,8.2,8.7,9.3
Ana Sophia Gonçalves,9.5,9.8,6.2
Thiago Pires,6.0,5.5,6.6
Pedro Henrique da Mata,8.9,7.6,5.2
Eduardo da Rocha,8.8,5.8,9.0
João Vitor Pires,8.6,5.8,6.8
Davi Lucca Costa,7.9,6.3,7.5
Júlia Porto,9.4,8.7,6.8
André Fogaça,9.1,8.4,9.1
Heitor Fernandes,9.9,8.2,8.0
Bárbara Duarte,5.7,6.8,5.9
Isis Nascimento,8.4,7.7,6.1
Melissa Melo,7.4,8.3,7.3
Raquel Cardoso,7.9,8.9,9.4
Alexandre Ferreira,8.9,7.3,7.2
Larissa Souza,6.7,6.0,7.2
Eduarda Monteiro,9.4,7.0,8.9
Stephany Freitas,5.6,7.9,5.2
Olivia Alves,6.3,8.7,6.1
Ian Teixeira,9.6,7.9,8.6
Arthur Porto,5.6,6.4,7.8
Benjamin Moraes,9.8,6.8,9.2
Vitor Hugo Fogaça,9.1,9.6,8.1
Bruno Porto,9.2,8.3,5.2
Joaquim Teixeira,7.5,5.5,7.1
Isabella Pereira,6.4,5.7,8.4
Caroline da Rosa,9.2,7.5,5.9
Maria Luiza Farias,7.8,9.3,7.3
Mariane da Costa,7.8,6.3,6.9
Diogo Martins,7.0,7.7,6.0
Ana Julia Silva,5.7,9.3,7.3
João Porto,8.5,8.3,8.3
Lívia Pires,9.1,7.4,7.3
João Lucas da Cruz,5.8,6.4,5.2
Vitor Gabriel Carvalho,5.3,8.4,8.0
Vitor Hugo Novaes,5.0,7.0,7.9
Anthony da Mata,6.6,8.7,9.6
Catarina Dias,6.4,8.4,9.7
Breno Pires,9.9,7.5,7.5
Marina Jesus,5.8,6.4,6.8
Thales Nascimento,8.7,7.7,8.7
Ana Laura Nascimento,8.0,8.3,5.5
Lucca Jesus,7.4,10.0,8.1
Sophia Castro,6.7,7.3,9.5
Maitê Cardoso,5.1,8.3,7.5
Ian Peixoto,8.2,5.6,5.9
Luiz Felipe da Cunha,7.8,6.5,6.5
Alexia Mendes,8.6,8.8,9.4
Eduardo Fogaça,8.5,7.3,7.1
Raul Ramos,8.8,7.9,7.5
Pietro Freitas,7.8,9.1,9.9
Arthur das Neves,9.0,8.2,5.4
Gabriela Dias,10.0,8.8,5.5
Erick Silveira,6.3,5.3,5.0
Carlos Eduardo Pereira,9.1,5.4,8.5
Fernanda da Rosa,8.1,7.6,9.8
Thomas Farias,7.9,7.8,9.2
Heloísa Novaes,6.1,7.1,5.4
Kaique Costela,7.7,9.9,6.7
Ana Luiza da Rosa,9.4,9.7,8.4
Lucas das Neves,9.2,8.9,5.2
João Mendes,9.0,5.3,7.5
Ana Júlia Alves,6.9,7.4,6.2
Sophia Souza,8.9,7.4,5.4
Emilly Silva,6.5,8.4,5.2
Ana Carolina Sales,8.0,8.4,7.8
Kamilly Martins,6.4,8.5,9.7
Larissa Mendes,7.5,9.9,7.0
Elisa Lima,6.5,6.7,5.3
Calebe Rocha,8.3,9.2,7.6
Maria Julia Lima,6.4,7.1,9.2
Bryan Lima,6.4,6.7,6.0
Luiz Miguel Costa,9.4,7.8,6.1
Davi Lucas Castro,7.4,9.6,9.4
Gabriela da Paz,6.4,9.0,9.2
João Ferreira,9.3,9.3,6.2
Vitor Hugo Farias,5.2,8.1,9.4
Pedro Miguel Castro,9.0,5.5,7.1
Guilherme Lopes,5.1,5.4,8.9
Maitê Farias,8.4,8.4,5.8
Clara Peixoto,6.6,8.9,5.7
Lorena Aragão,8.2,7.8,6.3
Eduarda Mendes,5.8,6.2,9.1
Maria Alice Porto,8.5,5.9,5.8
Murilo Nunes,9.5,8.4,9.5
Luna Castro,7.1,7.6,7.1
Paulo Souza,5.6,7.6,9.5
Kaique da Mata,9.1,8.8,10.0
Alexandre da Rocha,8.1,6.8,8.2
Enrico Moreira,5.2,8.4,7.4
Nina Santos,7.2,9.6,5.2
Maria Vitória Silva,8.2,8.9,9.6
Leandro Fernandes,9.8,8.2,5.8
Larissa Santos,5.6,5.4,8.6
André das Neves,6.4,7.7,8.5
Raul Barros,8.6,5.3,5.1
Marina Caldeira,6.4,6.5,6.0
Kaique da Rosa,6.8,8.4,8.0
Erick Cardoso,8.0,7.3,7.2
Lara Nunes,6.8,7.0,7.2
Gabrielly Costa,9.8,9.8,9.4
Luiz Miguel Nascimento,8.6,5.4,5.6
Bianca Azevedo,8.7,7.0,5.3
Julia Costa,8.7,6.7,9.4
Carolina Pereira,9.0,8.2,7.9
João Lucas Lopes,5.1,5.9,9.9
Maria Clara da Rocha,8.0,9.6,7.7
João Lucas da Rocha,8.9,9.5,8.3
Vitor Hugo Caldeira,9.2,9.7,7.0
Eduardo Correia,7.6,6.6,6.1
Kevin da Cunha,6.8,7.6,7.7
Stella Costa,7.5,6.4,7.1
Bárbara Teixeira,5.5,5.7,5.9
Júlia da Rosa,5.1,6.5,6.1
Sophia Peixoto,7.4,8.0,7.9
Letícia Gonçalves,8.9,6.9,8.7
Vinicius Martins,6.7,5.9,7.3
Eduarda Ramos,7.6,5.9,6.8
Lorena Jesus,6.5,7.0,8.9
Lavínia Nunes,9.0,6.9,7.6
Breno Mendes,5.6,5.1,8.4
Laís Peixoto,8.7,9.4,8.1
Isis Farias,8.5,7.3,7.7
João Guilherme Sales,5.3,8.7,9.1
Benício Carvalho,5.2,8.7,9.3
Luna Silveira,9.2,6.7,9.6
Gustavo da Paz,7.4,8.3,9.8
Carlos Eduardo Aragão,8.2,6.5,5.1
Felipe da Conceição,5.9,6.2,8.9
Bruno Silva,9.0,9.9,5.0
Paulo Moura,8.7,6.4,8.1
Vitor Hugo Gonçalves,8.3,9.6,5.7
Henrique Mendes,6.6,7.9,8.9
Caio Cardoso,5.8,6.2,7.7
Davi Luiz Melo,9.3,5.8,7.2
Vitória da Cruz,9.1,5.0,9.9
Mariane Porto,5.4,9.5,9.9
Valentina Campos,6.9,8.7,9.0
Levi Peixoto,7.3,7.9,5.1
Juan Mendes,5.6,9.7,5.1
Bruno Porto,9.5,8.6,5.7
Sophie Moraes,7.0,5.7,9.8
Raul da Paz,6.1,9.8,5.4
Laura da Mata,9.3,8.2,9.3
Diogo Souza,7.5,7.1,5.4
Pedro Henrique Viana,9.9,6.6,6.4
João Felipe Cardoso,5.1,6.9,5.7
Caroline Silva,9.6,8.3,7.1
Leonardo Campos,6.9,6.7,8.0
Gustavo Teixeira,7.5,6.6,7.9
Caroline Alves,8.3,6.5,6.7
João da Rosa,5.3,8.6,6.8
Laura Pereira,9.2,8.6,7.4
Emilly Cavalcanti,8.4,9.5,8.2
Francisco Teixeira,5.3,6.4,7.3
Maitê Moreira,9.6,8.2,8.9
Luna Cunha,9.0,8.6,5.5
Sarah Campos,8.0,6.3,7.2
Luiz Miguel Aragão,7.4,8.1,7.2
Diogo Castro,9.7,9.1,7.4
Kamilly Peixoto,6.8,5.0,6.7
Catarina Correia,7.8,8.0,8.6
Ana Vitória Lima,7.8,9.9,7.7
Luiz Otávio Novaes,9.0,9.8,7.0
Luiz Gustavo Almeida,6.5,6.8,8.1
Ana Vitória da Mota,8.5,9.6,8.8
Heitor Cardoso,7.1,6.4,8.4
Noah Dias,5.5,6.0,5.3
Kevin da Conceição,8.4,6.7,7.1
Olivia da Luz,9.2,9.5,6.0
Levi da Cruz,5.2,8.5,5.8
Henrique Campos,7.0,7.5,8.5
Rodrigo Nogueira,5.1,5.1,9.6
Sarah Cunha,9.7,5.3,8.3
Levi Lima,6.5,5.3,6.7
Davi Lucca Ribeiro,5.6,6.7,6.6
Marina Caldeira,6.4,8.7,7.7
Melissa Fernandes,8.4,6.2,8.6
Brenda Castro,6.6,6.2,5.6
Marina Lopes,7.6,9.5,5.2
Emanuella Souza,6.3,6.5,8.8
Isaac Cunha,5.7,6.3,6.3
Leandro Sales,9.4,9.1,7.0
Heitor Barbosa,6.0,7.7,5.8
Kevin Costa,6.0,8.9,9.4
Ryan da Rocha,8.6,6.4,6.0
Alexandre Moraes,5.6,6.0,6.5
Leandro Silveira,6.9,9.8,9.9
Luiz Miguel das Neves,7.0,9.2,9.9
Guilherme Mendes,10.0,10.0,7.0
Vitor Gabriel das Neves,9.8,6.3,6.2
Caio Monteiro,8.6,9.1,6.0
Stella Gonçalves,8.2,8.7,9.1
Miguel da Rosa,9.0,6.4,7.9
Lucas Azevedo,6.9,5.6,7.2
Manuela da Cruz,6.4,7.3,6.5
Clarice Castro,9.9,9.5,5.1
Sophia da Conceição,6.3,6.3,5.1
Ana Vitória Silveira,9.8,5.6,9.2
Gabrielly Rezende,7.4,8.6,8.8
Catarina Campos,8.2,5.6,8.4
Gabriela Barros,6.2,7.8,6.0
Gustavo Henrique da Costa,6.0,6.1,8.2
Luiz Gustavo Monteiro,8.1,6.0,7.8
Isadora das Neves,5.4,8.2,8.9
Ana Júlia da Conceição,6.2,5.6,5.2
Eduarda das Neves,8.2,8.6,5.3
Vitor Hugo Dias,9.8,5.8,6.6
Diego Porto,8.8,5.4,7.8
Maria Clara Caldeira,7.7,9.7,6.9
Maria Clara Cavalcanti,7.6,6.9,6.2
Marcelo da Luz,9.9,5.6,6.9
Isabella Correia,9.4,7.4,8.1
Igor Souza,5.3,8.0,6.2
Bruno Barros,8.2,7.4,9.7
Leonardo Monteiro,7.8,10.0,7.2
Levi Barbosa,9.1,8.2,7.0
Juan Viana,5.3,5.9,8.3
Ana Julia Lima,5.9,7.9,6.4
Miguel Gomes,6.9,9.9,8.7
Larissa das Neves,6.8,8.6,9.0
Igor da Cruz,5.3,7.6,9.3
Theo Caldeira,9.9,7.2,6.5
Alexandre Silveira,7.2,5.2,9.0
Bruno Lima,7.7,7.7,5.5
Diogo Freitas,7.7,7.0,9.3
Arthur Silveira,7.2,9.7,9.2
Isaac Carvalho,9.0,5.8,8.1
Maria Sophia Araújo,6.3,5.9,9.2
Ana Clara Dias,8.9,6.3,7.6
Olivia Nunes,5.5,6.9,5.5
Matheus Costa,5.5,6.0,5.8
Maria Alice das Neves,6.3,6.0,5.5
Olivia Caldeira,7.1,8.7,9.7
Emanuella Farias,9.7,9.6,8.2
Diogo Cardoso,6.1,9.3,5.6
Larissa da Costa,8.4,5.9,5.3
Gustavo Henrique da Paz,8.0,5.5,9.7
Nicolas da Costa,7.6,9.9,6.7
Maria Clara Oliveira,8.4,8.4,8.9
Marina Alves,8.1,6.7,6.7
Ana Lívia Cunha,6.1,7.9,6.9
Emanuelly Azevedo,6.1,7.1,8.7
Sofia da Mota,5.2,6.1,7.8
Anthony Castro,8.2,10.0,8.2
Maria Alice da Rosa,9.5,8.9,6.3
Cauê Fernandes,6.3,8.6,6.8
Camila Viana,5.2,5.1,6.5
Isabelly Carvalho,5.8,9.9,9.5
João Felipe Rezende,9.7,8.4,5.1
Ana Lívia Duarte,5.3,6.8,7.7
Cauê Rodrigues,8.2,8.4,10.0
Helena Castro,5.2,8.3,8.3
Mariana Santos,8.9,8.5,9.1
Lucas Gabriel Teixeira,5.6,7.5,7.6
Noah Campos,7.1,8.8,7.4
Cauã Nogueira,6.4,5.7,7.8
Pedro Miguel Lima,5.5,7.0,6.3
Ana Clara Pereira,7.7,8.5,6.0
